"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"17","mmu05417","Lipid and atherosclerosis - Mus musculus (house mouse)",45,-0.464610081870795,-1.83432678891473,0.00115292260939286,0.0109866742777437,0.00749578167097523,892,"tags=62%, list=37%, signal=40%","20302/18987/20779/16452/20296/13058/20344/15894/18035/15511/20656/14102/330122/21939/17395/21926/20293/237038/22329/22035/16176/54123/108078/15977/20310/16160/20304/16193"
"18","mmu04936","Alcoholic liver disease - Mus musculus (house mouse)",30,-0.528303046173597,-1.9229487105021,0.00135917351026364,0.011602866943343,0.00791618602372329,492,"tags=43%, list=20%, signal=35%","14102/330122/15139/12266/21926/241113/12263/16176/15977/20310/16160/11529/16193"
"19","mmu04630","JAK-STAT signaling pathway - Mus musculus (house mouse)",37,-0.497611672628698,-1.89868264968321,0.00136083007360195,0.011602866943343,0.00791618602372329,394,"tags=38%, list=16%, signal=32%","16184/12702/17869/20846/16153/246779/16196/12703/15977/209590/12981/16160/12985/16193"
"20","mmu05321","Inflammatory bowel disease - Mus musculus (house mouse)",16,-0.608526765082803,-1.89716634282491,0.00157463956296925,0.0127545804600509,0.0087019554795669,343,"tags=50%, list=14%, signal=43%","21926/20846/16153/16175/16176/209590/16160/16193"
"21","mmu05323","Rheumatoid arthritis - Mus musculus (house mouse)",24,-0.552697095235562,-1.9035937348072,0.00169331172816805,0.0130626904744393,0.00891216699035817,206,"tags=33%, list=8%, signal=31%","20293/11433/16175/16176/20310/12981/20304/16193"
"22","mmu04940","Type I diabetes mellitus - Mus musculus (house mouse)",28,-0.52842657363573,-1.8828166158638,0.00196451992153422,0.0144660103312975,0.00986959769191834,984,"tags=86%, list=40%, signal=52%","630294/14972/14964/19275/15018/15007/667977/110557/100529082/15039/15024/69717/16992/15015/110558/14102/15040/14963/15042/21926/14990/16175/16176/16160"
"23","mmu05143","African trypanosomiasis - Mus musculus (house mouse)",11,-0.679567738927249,-1.89599406985943,0.00306216556255259,0.02116507674303,0.0144401108383246,497,"tags=73%, list=20%, signal=58%","209176/14102/21926/16153/22329/16176/16160/16193"
"24","mmu05167","Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse)",53,-0.438499926434025,-1.77868973285299,0.00313556692489333,0.02116507674303,0.0144401108383246,998,"tags=81%, list=41%, signal=49%","19106/20963/12774/56489/320207/16391/630294/14972/14964/15162/20779/142980/15018/16452/15007/15894/18035/667977/12768/110557/100529082/20847/15039/15024/69717/15015/110558/14102/15040/14963/15042/330122/12266/17869/20846/14990/19225/12771/54123/15977/20310/12981/16193"
"25","mmu01200","Carbon metabolism - Mus musculus (house mouse)",15,0.492024885902075,2.05233079557608,0.00374154886955895,0.024245236674742,0.0165415844759448,1049,"tags=93%, list=43%, signal=54%","68738/108037/269951/236539/20425/19139/20917/100678/110446/75731/13807/17436/100040682/13885"
"26","mmu04622","RIG-I-like receptor signaling pathway - Mus musculus (house mouse)",14,-0.61820998083351,-1.8611342067263,0.00406651346353279,0.0253375069650889,0.0172867981243297,741,"tags=79%, list=30%, signal=55%","98999/18035/230073/80861/71586/21926/54123/100038882/15977/15945/16160"
"27","mmu04062","Chemokine signaling pathway - Mus musculus (house mouse)",42,-0.437826950986703,-1.69959610766977,0.00574781763908937,0.0344869058345362,0.0235290780547518,962,"tags=69%, list=39%, signal=43%","20308/15162/18751/20302/20779/16452/20296/18035/20312/12768/20303/20847/23832/66102/80901/20306/20295/330122/12769/20846/20293/12771/56066/20299/20310/15945/20304/17329/20307"
"28","mmu04932","Non-alcoholic fatty liver disease - Mus musculus (house mouse)",11,-0.648188510815883,-1.80844601981539,0.00702685884940654,0.0406553976287093,0.0277376007213416,492,"tags=64%, list=20%, signal=51%","14102/12702/21926/16175/241113/16176/16193"
"29","mmu04310","Wnt signaling pathway - Mus musculus (house mouse)",15,0.46000909509608,1.91878675075526,0.0074204484845711,0.0414521605000179,0.0282812011208699,515,"tags=60%, list=21%, signal=48%","56811/14371/22410/20317/226154/212398/12322/68339/16842"
"30","mmu00260","Glycine, serine and threonine metabolism - Mus musculus (house mouse)",10,0.550902357211845,1.9322937646034,0.00827564227315364,0.0446884682750297,0.0304892083747766,784,"tags=90%, list=32%, signal=61%","192166/26912/108037/236539/20425/67092/107869/100678/12411"
